sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.21643835616438,15.632876712328768,1,1,0,0,2.0,False
M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.21643835616438,15.632876712328768,1,1,0,0,2.0,False
M,Y,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.846575342465755,3.4547945205479453,1,1,0,0,1.0,False
M,Y,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.846575342465755,3.4547945205479453,1,1,0,0,1.0,False
M,Y,N,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,25.846575342465755,3.4547945205479453,1,1,0,0,1.0,False
F,Y,N,0,Working,Higher education,Single / not married,House / apartment,52.43013698630137,0.9561643835616438,1,1,1,1,1.0,False
F,Y,N,0,Working,Higher education,Single / not married,House / apartment,52.43013698630137,0.9561643835616438,1,1,1,1,1.0,False
F,Y,N,0,Working,Higher education,Single / not married,House / apartment,52.43013698630137,0.9561643835616438,1,1,1,1,1.0,False
F,Y,N,0,Working,Higher education,Single / not married,House / apartment,52.43013698630137,0.9561643835616438,1,1,1,1,1.0,False
F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,37.78356164383562,3.706849315068493,1,1,0,0,4.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,47.87123287671233,7.208219178082191,1,0,0,0,1.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,47.87123287671233,7.208219178082191,1,0,0,0,1.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,47.87123287671233,7.208219178082191,1,0,0,0,1.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,47.87123287671233,7.208219178082191,1,0,0,0,1.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,47.87123287671233,7.208219178082191,1,0,0,0,1.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,47.87123287671233,7.208219178082191,1,0,0,0,1.0,True
F,N,Y,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,35.59178082191781,4.372602739726028,1,0,1,0,3.0,False
F,N,Y,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,35.59178082191781,4.372602739726028,1,0,1,0,3.0,False
M,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,33.54794520547945,8.961643835616439,1,1,0,0,2.0,False
M,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,33.54794520547945,8.961643835616439,1,1,0,0,2.0,False
M,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,33.54794520547945,8.961643835616439,1,1,0,0,2.0,False
M,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,33.54794520547945,8.961643835616439,1,1,0,0,2.0,False
M,Y,N,0,State servant,Secondary / secondary special,Married,House / apartment,33.54794520547945,8.961643835616439,1,1,0,0,2.0,False
M,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,30.34246575342466,0.9561643835616438,1,0,0,0,3.0,False
F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,40.47945205479452,21.55068493150685,1,0,0,0,3.0,False
F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,40.47945205479452,21.55068493150685,1,0,0,0,3.0,False
F,Y,Y,2,Working,Higher education,Married,House / apartment,32.367123287671234,4.205479452054795,1,0,0,0,4.0,False
F,Y,Y,2,Working,Higher education,Married,House / apartment,32.367123287671234,4.205479452054795,1,0,0,0,4.0,False
F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,47.153424657534245,1.1178082191780823,1,0,1,0,3.0,False
F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,47.153424657534245,1.1178082191780823,1,0,1,0,3.0,False
F,N,Y,0,Pensioner,Lower secondary,Single / not married,House / apartment,60.67123287671233,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Lower secondary,Single / not married,House / apartment,60.67123287671233,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Lower secondary,Single / not married,House / apartment,60.67123287671233,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Lower secondary,Single / not married,House / apartment,60.67123287671233,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Lower secondary,Single / not married,House / apartment,60.67123287671233,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Lower secondary,Single / not married,House / apartment,60.67123287671233,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Lower secondary,Single / not married,House / apartment,60.67123287671233,-1000.6657534246575,1,0,0,0,1.0,False
F,Y,Y,1,Commercial associate,Higher education,Single / not married,House / apartment,27.786301369863015,6.791780821917809,1,0,0,0,2.0,False
F,Y,Y,1,Commercial associate,Higher education,Single / not married,House / apartment,27.786301369863015,6.791780821917809,1,0,0,0,2.0,False
F,Y,Y,1,Commercial associate,Higher education,Single / not married,House / apartment,27.786301369863015,6.791780821917809,1,0,0,0,2.0,False
F,Y,Y,1,Commercial associate,Higher education,Single / not married,House / apartment,27.786301369863015,6.791780821917809,1,0,0,0,2.0,False
F,N,N,0,State servant,Higher education,Separated,With parents,53.463013698630135,5.454794520547945,1,1,0,0,1.0,False
F,N,N,0,State servant,Higher education,Separated,With parents,53.463013698630135,5.454794520547945,1,1,0,0,1.0,False
F,N,N,0,State servant,Higher education,Separated,With parents,53.463013698630135,5.454794520547945,1,1,0,0,1.0,False
F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,37.24931506849315,3.6246575342465754,1,1,1,0,4.0,False
F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,37.24931506849315,3.6246575342465754,1,1,1,0,4.0,False
F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,37.24931506849315,3.6246575342465754,1,1,1,0,4.0,False
F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,37.24931506849315,3.6246575342465754,1,1,1,0,4.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.37808219178082,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.37808219178082,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.37808219178082,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.37808219178082,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.37808219178082,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.37808219178082,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.37808219178082,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.37808219178082,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.61095890410959,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.29041095890411,1.8712328767123287,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.515068493150686,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.515068493150686,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.515068493150686,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.515068493150686,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.515068493150686,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.515068493150686,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.515068493150686,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45.24383561643835,14.210958904109589,1,0,0,0,1.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45.24383561643835,14.210958904109589,1,0,0,0,1.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45.24383561643835,14.210958904109589,1,0,0,0,1.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45.24383561643835,14.210958904109589,1,0,0,0,1.0,False
M,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,58.26849315068493,-1000.6657534246575,1,0,0,0,1.0,False
F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.09041095890411,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,1,Working,Secondary / secondary special,Single / not married,House / apartment,33.679452054794524,4.873972602739726,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,56.42739726027397,14.126027397260273,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,56.42739726027397,14.126027397260273,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,52.40547945205479,3.6246575342465754,1,1,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.31780821917808,2.871232876712329,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.31780821917808,2.871232876712329,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.31780821917808,2.871232876712329,1,0,0,0,2.0,False
F,N,Y,1,Working,Secondary / secondary special,Single / not married,House / apartment,50.76712328767123,4.372602739726028,1,1,1,0,2.0,False
M,N,N,1,Working,Secondary / secondary special,Married,Municipal apartment,35.46849315068493,6.624657534246575,1,0,0,1,3.0,False
M,N,N,1,Working,Secondary / secondary special,Married,Municipal apartment,35.46849315068493,6.624657534246575,1,0,0,1,3.0,False
M,N,N,1,Working,Secondary / secondary special,Married,Municipal apartment,35.46849315068493,6.624657534246575,1,0,0,1,3.0,False
M,N,N,1,Working,Secondary / secondary special,Married,Municipal apartment,35.46849315068493,6.624657534246575,1,0,0,1,3.0,False
M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,37.73698630136986,5.035616438356165,1,0,0,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,28.980821917808218,3.791780821917808,1,1,0,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,28.980821917808218,3.791780821917808,1,1,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,62.49589041095891,6.120547945205479,1,1,1,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,62.49589041095891,6.120547945205479,1,1,1,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,62.49589041095891,6.120547945205479,1,1,1,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,62.49589041095891,6.120547945205479,1,1,1,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.75616438356164,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.75616438356164,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.75616438356164,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,50.8027397260274,3.706849315068493,1,0,0,0,2.0,False
M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,50.8027397260274,3.706849315068493,1,0,0,0,2.0,False
M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,50.8027397260274,3.706849315068493,1,0,0,0,2.0,False
M,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,52.794520547945204,6.454794520547945,1,0,1,0,2.0,False
M,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,52.794520547945204,6.454794520547945,1,0,1,0,2.0,False
M,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,52.794520547945204,6.454794520547945,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0027397260274,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,1,Commercial associate,Higher education,Married,House / apartment,47.054794520547944,26.04931506849315,1,0,0,0,3.0,False
F,N,Y,2,Working,Incomplete higher,Married,House / apartment,29.035616438356165,5.958904109589041,1,0,0,1,4.0,False
F,N,Y,2,Working,Incomplete higher,Married,House / apartment,29.035616438356165,5.958904109589041,1,0,0,1,4.0,False
F,N,Y,2,Working,Incomplete higher,Married,House / apartment,29.035616438356165,5.958904109589041,1,0,0,1,4.0,False
M,Y,N,1,State servant,Higher education,Married,Municipal apartment,24.91780821917808,2.536986301369863,1,0,0,0,3.0,False
M,Y,N,1,State servant,Higher education,Married,Municipal apartment,24.91780821917808,2.536986301369863,1,0,0,0,3.0,False
M,Y,N,1,State servant,Higher education,Married,Municipal apartment,24.91780821917808,2.536986301369863,1,0,0,0,3.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.1945205479452,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.1945205479452,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.1945205479452,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Higher education,Single / not married,House / apartment,62.26575342465753,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Higher education,Single / not married,House / apartment,62.26575342465753,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Higher education,Single / not married,House / apartment,62.26575342465753,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Higher education,Single / not married,House / apartment,62.26575342465753,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,66.31780821917808,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,66.31780821917808,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,66.31780821917808,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32.635616438356166,4.791780821917809,1,0,0,0,2.0,False
M,Y,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32.635616438356166,4.791780821917809,1,0,0,0,2.0,False
M,Y,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32.635616438356166,4.791780821917809,1,0,0,0,2.0,False
M,Y,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32.635616438356166,4.791780821917809,1,0,0,0,2.0,False
M,Y,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32.635616438356166,4.791780821917809,1,0,0,0,2.0,False
M,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.865753424657534,1.9561643835616438,1,0,0,1,1.0,False
